ID,Smiles
ZINC27385535,CC(c1ccc(S(N)(=O)=O)cc1)N(C)C(=O)c1ccc(F)cc1F
ZINC27408416,CC(C)OC(=O)C1C(c2ccc(I)cc2)CC2CCC1[NH+]2C
ZINC27444795,CCNC(=O)CN(CC)C(=O)CNC(=O)c1ccccc1Cl
ZINC27530708,Cc1cc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)[O-])c(C)cc1Cl
ZINC27639239,CCCCCC(O)/C=C/C1C(=O)CC(O)C1CCCCCCCO
ZINC27639806,CCCC1(C(O)CCCC2C(O)CC(=O)C2CCCCCCC(=O)OC)CCC1
ZINC27639879,CCCCC(C)(C)C(O)/C=C/C1C(O)CC(=O)C1CC(=O)CCCCC(=O)[O-]
ZINC27640128,CCCCCC(O)/C=C/C1CCC(=O)C1C/C=C\CCCC(=O)[O-]
ZINC27642534,CCCCCC(O)/C=C/C1C(O)CC2(C)C/C(=C\CCCC(=O)[O-])CC12
ZINC27642591,CC#CCC(C)C(O)/C=C/C1C(O)CC2Oc3c(CCCC(=O)[O-])cccc3C21
ZINC27642602,CC/C=C\CC(O)/C=C/C1C(O)CC2O/C(=C\CCCC)CC21
ZINC27643084,C=C(CCCC(=O)[O-])CCC(O)/C=C\C=C/C/C=C\C/C=C\CC
ZINC27643322,CCCCCC1=C(C/C=C\C/C=C\C=C/C(O)CCCC(=O)[O-])C1
ZINC27643874,O=C1CC2C(CC(O)C2/C=C/C(O)COc2cccc(C(F)(F)F)c2)O1
ZINC27645129,c1nc2c(Nc3ccc(N4CCOCC4)cc3)nc(NC3CCCCC3)nc2[nH]1
ZINC27645646,O=C([O-])CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2
ZINC27645962,CCCCC(C)C(O)/C=C/C1C(O)CC2C/C(=C/CCCC(=O)[O-])CC21
ZINC27646303,O=C([O-])CCCCCCC(=O)CCC1C(=O)CC(O)C1CCC(=O)[O-]
ZINC27646431,O=C([O-])CCC/C=C\CC1C(=O)CC(O)C1/C=C/C(O)CC1CCCCC1
ZINC27647009,CCCCC(C)(C)C1CCC2C(CC(=O)C2CCCCCCC(=O)[O-])C1
ZINC27650426,Clc1ccc2c(c1)nc1cc(Nc3ccccc3)/c(=[NH+]/C3CCCCC3)cc-1n2-c1ccccc1
ZINC27757238,CC1CC(C)[NH+](CCCNC(=O)CN2CCCC2=O)C(C)(C)C1
ZINC27987946,Cc1cc(SC2=C([O-])OC(CCc3ccccc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1[N-]S(C)(=O)=O
ZINC27994706,COc1ccc(OCC(=O)N2CCC(CC[NH+]3CCCCC3)CC2)cc1
ZINC28016618,COC(=O)C1C2CCC(CC1c1ccc(I)cc1)[NH2+]2
ZINC28048322,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCCC[NH+]1CCN(c2ccccc2)CC1
ZINC28096582,Cc1csc(NC(=O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)n1
ZINC28234695,CC(=O)Nc1ccc(NC(=O)c2n[nH]cc2Br)cc1
ZINC28296785,OC(C[NH2+]C1CCCCC1)Cn1c2c(c3cccc(Cl)c31)CCCC2
ZINC28565323,Nc1[nH]nc2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12
ZINC28582924,O=C(Cc1ccc(OC(F)F)cc1)NCCc1c[nH]c2ccccc12
ZINC28771107,O=c1[nH]c(=O)n(C2CC(OCc3ccccc3)C(CO)O2)cc1C(F)(F)F
ZINC28821483,CCC(=C(c1ccc(OCC[NH+]2CCCC2)cc1)c1ccc(OCC[NH+]2CCCC2)cc1)c1ccccc1
ZINC28881566,CN(C)c1ccc(C(CNC(=O)c2cccs2)c2c[nH]c3ccccc23)cc1
ZINC28950516,Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1
ZINC29022054,O=C(Nc1ccc(C(=O)Nc2cccc(OC3CCCC3)c2)cc1)c1ccccc1
ZINC29050641,[NH3+]C(c1ccc(Cl)cc1)C1CCN(c2ncnc3[nH]ccc23)CC1
ZINC29054251,Nc1ccccc1NC(=O)CCCCCC(=O)Nc1ccccc1
ZINC29056064,CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)[nH]c(=O)c12
ZINC29314479,CN(c1ccccc1C(=O)[O-])S(=O)(=O)c1ccc2ccccc2c1
ZINC29315217,C[NH+](C)C1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21
ZINC29319713,CC(CCc1ccccc1)NC(=O)NC1CCC(C(F)(F)F)CC1
ZINC29367807,COc1ccc(S(N)(=O)=O)cc1C(=O)N(C)CC1CCCCC1
ZINC29396226,CC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1
ZINC29402221,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
ZINC29541314,CCCCCC(=O)N1CC[NH+](CC(=O)Nc2c(C)cccc2C)CC1
ZINC29763212,CC(C)CN1CC(C(=O)Nc2ccc(Nc3ccccc3)cc2)CC1=O
ZINC29934858,Cc1cccc(C)c1NC(=O)CNc1ccc(OCc2ccccc2)cc1
ZINC30529557,CCC[NH+](CC(O)COc1ccc(NC(C)=O)cc1)CC1CC1
ZINC30664989,COc1ccc(C[NH2+]CC(C(C)C)N2CCN(C)CC2)c(OC)c1OC
ZINC30690433,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C\CCN1CC[NH+](C)CC1)c1ccccc1S2
ZINC30690901,CCCCCC(C)(O)/C=C/C1CCC(=O)C1CCCCCCC(=O)[O-]
ZINC30691514,C[NH+]1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5
ZINC30691716,CC(=O)OCCN1CC[NH+](CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1
ZINC30691732,CCCc1c(Cn2ccnc2-c2ncccc2F)ncn2nc(C)nc12
ZINC30691771,CCC(C)CC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)[O-])O1
ZINC30691787,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(CCO)S(C)(=O)=O)c(C3CC3)cc12
ZINC30691797,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O
ZINC30731093,C[NH2+]CCOc1ccc(/C(=C(\c2ccccc2)C(C)O)c2ccccc2)cc1
ZINC30731453,COc1cc(=O)oc(/C=C/C=C/C=C/C(C)=C/C2(C)OC(C)C(C)(O)C2O)c1C
ZINC30819407,CC(=O)N1C(C)CN(c2c(F)c(F)c3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2F)CC1C
ZINC31159498,CCCCCC(O)CC(O)CC(=O)OC(CC(=O)[O-])CC(O)CCCCC
ZINC31164633,O=c1c(OC2OC(CO)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
ZINC31166363,CC(=O)NC(Cc1ccccc1)C(=O)N(C)C(Cc1ccccc1)C(N)=O
ZINC31167600,CC(C)CC(O)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NCCCC(=O)[O-]
ZINC31168848,Oc1cc(O)cc(CCCCCCCCCCc2cc(O)cc(O)c2)c1
ZINC31169577,CC(C)(O)C(O)CCC(CO)C1CCC2(C)C3=C(CC(O)C12C)C1(C)CC(O)C(O)C(C)(C)C1CC3
ZINC31290706,CC1(C)C[NH2+]CC(C)(C)C1OC(=O)CCCCCCCCC(=O)OC1C(C)(C)C[NH2+]CC1(C)C
ZINC31291821,CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCCCCC
ZINC31350291,C1CCC(C[NH2+]CC2CCC(C[NH2+]CC3CCCCC3)CC2)CC1
ZINC31490050,OCCN1CC[NH+](CCCN2c3ccc(O)cc3Sc3ccc(C(F)(F)F)cc32)CC1
ZINC31554738,C[NH+]1C2CCC1CC(OC(=O)C(CO)(CO)c1ccccc1)C2
ZINC31576441,Nc1ncnc2c1ncn2C1OC(C(=O)N2CCOCC2)C(O)C1O
ZINC31771168,C[NH2+]C12CC3CC(C1)CC(C14CC5CC(CC([NH2+]C)(C5)C1)C4)(C3)C2
ZINC31847498,COc1cc(NC(C)CCCNc2c3ccccc3[nH+]c3ccccc23)c2ncccc2c1
ZINC31912073,CC[NH+](CC)Cc1cc(Nc2c3ccc(Cl)cc3[nH+]c3ccc(OC)cc23)ccc1O
ZINC31976817,NC(=[NH2+])NCCCC(NC(=O)C(Cc1c[nH]c[nH+]1)NC(=O)C[NH3+])C(=O)N1CCCC1C(N)=O
ZINC32065807,CN(C)c1ccc(C(=O)NCCN2CC[NH+](Cc3ccccc3)CC2)cc1
ZINC32091025,NC(=O)C1CCN(C(=O)CCNC(=O)C2CC(=O)N(c3ccc(F)cc3)C2)CC1
ZINC32099677,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cc(Cl)cc12)C1CCCC[NH2+]1
ZINC32109934,COc1ccc2c(c1)c(CC(=O)NCCc1ccc(OC)c(OC)c1)c(C)n2C(=O)c1ccccc1
ZINC32116374,Cc1ccc(C(=O)Nc2cc(Br)c([O-])c(Br)c2)c(Cl)c1
ZINC32116531,O=C(Nc1cc(Br)c([O-])c(Br)c1)c1cccc(F)c1
ZINC32130742,O=C(OCCN1CCOCC1)C(c1ccccc1)C1CCCCC1
ZINC32167749,C=C1CC23CC1CCC2C12CCCC(C)(C(=O)O1)C2C3C(=O)OC
ZINC32271959,COc1ccc2c(c1)C13CCCCC1(O)C(C2)[NH+](CC1CCC1)CC3
ZINC32379617,NC(=O)c1ccc(C(=O)NC(c2ccccc2)C2CCCCC2)cc1
ZINC32398949,Cc1cccc(C(=O)NCCC[NH+]2CCc3ccccc3C2)c1C
ZINC32518492,O=C(NCCCC(=O)N1CCC(Cc2ccccc2)CC1)c1ccccc1
ZINC32520606,CCOc1ccc(CN(C)C(=O)CCCNC(=O)c2ccccc2)cc1
ZINC32590462,[NH3+]C(CC1CCCCC1)C(=O)N1CCC(C(=O)N2CCCCC2)CC1
ZINC32602771,CN(C(=O)OCc1ccccc1)C(Cc1ccccc1)C(=O)NCC(=O)[O-]
ZINC32603368,CC(C)CC(CO)NC(=O)C(C)NC(=O)OCc1ccccc1
ZINC32709563,CCN(CC)S(=O)(=O)c1ccc(OC)c(C(=O)NCC2([NH+](C)C)CCCCCC2)c1
ZINC32721119,Cc1cccc(C)c1NC(=O)C[NH+]1CCN(CC(O)COc2ccc(C#N)cc2)CC1
ZINC32738446,CCCC(NC(=O)c1ccc(CNC(C)=O)cc1)c1ccccc1
ZINC32794982,O=C(C1CC(=O)N(c2ccccc2Br)C1)N1CCCCCC1
ZINC32802728,CCCN(CCO)C(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1
ZINC32870933,O=C(CC[NH+]1CCC(C(=O)N2CCCC2)CC1)Nc1cccc2ccccc12
ZINC32899820,c1ccc2c(Nc3ccc4[nH]ncc4c3)nc(-c3ccncc3)nc2c1
ZINC32904307,O=C(Nc1ccncc1)C1CCC(C(=O)Nc2ccncc2)CC1
ZINC32908398,CC(NC(=O)OCc1ccccc1)C(=O)NC1CC[NH+](CC(N)=O)CC1
ZINC32916570,CCOC(=O)c1ccc(S(=O)(=O)N(C2CC2)C(C)C(C)C)cc1
ZINC32922286,CCCNC(=O)CCC1NC(=O)C(CCC(=O)NCCC)NC1=O
ZINC32947228,CCN(CC)C(=O)C[NH+]1CCN(c2ccc(C(=O)[O-])cc2NC(C)=O)CC1
ZINC32974028,CCCCNC(=O)CC1CCN(S(=O)(=O)c2ccc(NC(C)=O)cc2)CC1
ZINC32974211,Cc1ccc(C(=O)N2CCC(CC(=O)NCCC[NH+]3CCC(Cc4ccccc4)CC3)CC2)cc1
ZINC33277085,CCOCCCNC(=O)c1cnc2c(c(C)nn2C)c1NCc1ccccc1
ZINC33295958,O=c1[nH]c2ccc(Cl)cc2c(NC2C[NH+]3CCC2CC3)c1-c1nc2ccccc2[nH]1
ZINC33369593,O=C([O-])CCCCCCCCCCCCCCCc1ccc2ccc3cccc4ccc1c2c34
ZINC33436019,CCC(CC)(C(=O)NC1CCCC1)N1CC(CC(C)C)CC1=O
ZINC33506774,CC(C)CCCCCCCCCCCCCCC(=O)OCC(O)CO
ZINC33595850,O=C([O-])C(Cc1cccc2ccccc12)Cc1cccc2ccccc12
ZINC33675800,[NH3+]CCCCCC(=O)NC(Cc1ccccc1)C(=O)N(CCc1ccccc1)Cc1ccccc1
ZINC33706468,CC(C)CCCC(C)C1CCC2(C)C3CCC(C(C)(C)C(=O)[O-])C(C)(CC(=O)[O-])C3CCC12C
ZINC33754984,CCNC(=O)C1C=C2c3cccc4c3c(cn4C(C)=O)CC2N(C)C1
ZINC33778577,COc1cc2c(cc1Oc1c(O)c(OC)cc3c1C(C)NCC3)C(C)N(C)CC2
ZINC33809328,CC(C)C[NH+](CCCOc1ccc(Cl)cc1Cl)CC(C)C
ZINC33821427,CC(=O)NC1COC(CO)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C1O
ZINC33821794,CC(C)(C)C(=O)C1C2c3ccccc3OC(=O)C12C(=O)C12C(=O)Oc3ccccc3C1C2C(=O)C(C)(C)C
ZINC33822019,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1NC(=O)CC1C1CCCCC1
ZINC33829963,CC1(C(=O)[O-])CCC2(C)CCC3(C)C4=C(CCC3(C)C2C1)C1(C)CCC(O)C(C)(C)C1CC4
ZINC33835490,COc1ccc2c(c1)nc(S(=O)Cc1[nH+]cc(C)c(OC)c1C)n2C
ZINC33838810,CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)OC(C)C
ZINC33923987,CC(C)(C)NC(=O)C1CC2CCCCC2CN1C(=O)C12CC3CC(CC(C3)C1)C2
ZINC33932936,CC(C)CC(NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(N)=O
ZINC33981552,CC(=O)OC(C)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
ZINC33986053,CC(C)(CC1(C(=O)[O-])CCCCC1C(=O)[O-])CC1(C(=O)[O-])CCCCC1C(=O)[O-]
ZINC33988818,CCOC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
ZINC34008249,C[NH+]1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1
ZINC34039244,COC(=O)C(C)(C)c1ccc(C(O)CCC[NH+]2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
ZINC34073590,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)c([O-])nc2n1
ZINC34165939,CCOC(=O)c1cn(C2CC2)c2c(F)c(N3CC[NH2+]C(C)C3)c(F)cc2c1=O
ZINC34190944,Nc1ccccc1C(=O)N1CCN(C(=O)c2ccccc2N)CC1
ZINC34223510,CC(=O)OCC(OC(C)=O)C1OC2OC(C)(C)OC2C1OC(C)=O
ZINC34250789,COc1ccccc1OCC[NH+](Cc1ccccc1)CC(O)COc1cccc2[nH]c3ccccc3c12
ZINC34263536,[NH3+]CCCCC([NH3+])C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)[O-]
ZINC34285235,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1
ZINC34292820,Brc1ccc2nccc(-c3c(-c4ccccn4)nn4c3CCC4)c2c1
ZINC34298009,Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
ZINC34337797,COc1ccc(CC(C)[NH2+]CC(O)c2ccc([O-])c3[nH]c(=O)ccc23)cc1
ZINC34425781,Cc1ccc(C2(c3ccc(C)cc3)C(=O)c3ccccc3C2=O)cc1
ZINC34491679,Cc1c(OCCCO)ccnc1CSc1nc2ccccc2[nH]1
ZINC34505198,Cn1c(=O)cc(N2CCCC([NH3+])C2)n(Cc2cc(F)ccc2C#N)c1=O
ZINC34638594,C1COCCOCCOCCOCCOCCOCCOCCO1
ZINC34660221,COC(=O)c1cc(N2CCCC2)c(Oc2ccccc2)c(S(N)(=O)=O)c1
ZINC34660892,Cc1ccc(C)c(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c1
ZINC34733778,CC1(C(O)CO)C=C2CCC3C(C)(CO)CC(O)CC3(C)C2CC1
ZINC34821823,O=C1Cc2cc(CCN3CCN(C4=[NH+]S(=O)c5ccccc54)CC3)c(Cl)cc2N1
ZINC35193708,CC1=C(C(=O)OC(C)C)C(c2cccc3ccccc23)C(C(=O)OC(C)C)=C(C)N1
ZINC35196457,CC1CCCC(C)N1C(=O)NCCCCCCNC(=O)N1C(C)CCCC1C
ZINC35262051,C[NH2+]C1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4c[nH+]c(C)n4C(C)C)n3)cc2)C1
ZINC35291084,CCC(C)C(=O)NCCNc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1cc(C)ccc1C
ZINC35307833,CC1CCN(c2ccc(NC(=O)CN3CCN(C(=O)C4CC4)CC3)cc2)CC1
ZINC35413544,Cc1[nH]c2ccccc2c1C(=O)CN1CCN(C(=O)c2cccs2)CC1
ZINC35415691,CC(O)C1(C)CCC2=C1CCC1C2CCC2(C)CC(O)CCC12C
ZINC35431092,CCC(C)(C)NC(=O)C1CCC(=O)N1S(=O)(=O)c1ccc(C)cc1
ZINC35442307,O=C1NCC(CCC(=O)N2CCCCC2)[NH+]2CC(NCc3cccc(Cl)c3)CC12
ZINC35457028,COC(=O)C(CO)C(O)CCCCC(C)C/C(C)=C/C(C)=C/C(=O)[O-]
ZINC35458566,CCCCCC1C(=O)CCC1CC(=O)NC(C(=O)[O-])C(C)CC
ZINC35464455,O=C([O-])CCCC/C=C\C/C=C\C(O)CC(O)CCC(O)CC(=O)[O-]
ZINC35464603,CC(C)C(C(=O)N1CCCC1C(=O)[O-])N(C)C(=O)C(O)Cc1ccccc1
ZINC35464826,CC1(C)C(O)C(=O)CC2(C)C3CC4C5CC3(CCC12)CC45C(=O)[O-]
ZINC35464993,CC(C)=CCOc1ccc(C2CC(=O)c3ccc(O)cc3O2)cc1
ZINC35465823,COc1cc(OC)c2c(c1CC(O)C(C)(C)O)OC(c1ccccc1)CC2=O
ZINC35530780,COc1ccc(C(=O)N2CCC(C)(C(=O)NCc3ccc(C)cc3)CC2)cc1
ZINC35565121,CC(C)CCCC(C)CCCC(C)CCCC(C)CCC1C(C)C(O)C2CCCCC2C1O
ZINC35565267,CCC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F
ZINC35566920,C[NH2+]C(C)C1CCC2(C)C3CCC4C(C)(C)C([NH2+]C)CCC45CC35CCC12C
ZINC35575788,Oc1ccc(C2(c3ccc(O)cc3)CCC(c3ccc(O)cc3)(c3ccc(O)cc3)CC2)cc1
ZINC35636617,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)[O-])cn3C2CC2)CCN1C(=O)OC(C)(C)C
ZINC35636683,COC(=O)CCc1cc2c(s1)NC(=O)CN=C2c1ccccc1Cl
ZINC35636705,NS(=O)(=O)c1cc2c(c(Cl)c1Cl)NCNS2(=O)=O
ZINC35643764,CC[NH2+]Cc1cc(Nc2cc[nH+]c3cc(Cl)ccc23)ccc1O
ZINC35643766,C=CC[NH+]1CC(C(=O)NCCC[NH+](C)C)CC2c3cccc4[nH]cc(c34)CC21
ZINC35644100,O=C1Nc2c(O)cc(Cl)cc2C(C#CC2(O)CC2)(C(F)(F)F)O1
ZINC35644108,CC([NH3+])(Cc1cc(I)c(O)c(I)c1)C(=O)[O-]
ZINC35644369,CCn1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21
ZINC35644995,COC(=O)N1CCC23c4c5ccc(OC(C)=O)c4OC2C(OC(C)=O)C=CC3C1C5
ZINC35653007,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
ZINC35653128,O=C(CC(Cc1cc(F)c(F)cc1F)NS(=O)(=O)[O-])N1CCn2c(nnc2C(F)(F)F)C1
ZINC35685522,O=S(=O)(c1cccc2cccc(Cl)c12)N(Cc1ccccc1)Cc1ccccc1
ZINC35685561,O=S(=O)(NC1CCCCC1)c1cccc2cccc(Cl)c12
ZINC35685580,COc1ccc(S(=O)(=O)NC(C(=O)[O-])C(C)C)c2ccccc12
ZINC35741572,CN(C(=O)CN1CCN(C(=O)c2ccccc2)CC1)C1CCCc2ccccc21
ZINC35801098,CCc1cc2c(cc1CC)CC([NH2+]CC(O)c1ccc([O-])c3[nH]c(=O)ccc13)C2
ZINC35902488,CC(Oc1cc(-c2cnn(C3CC[NH2+]CC3)c2)c[nH+]c1N)c1c(Cl)ccc(F)c1Cl
ZINC35941652,CC1(C)CCc2cc(C3CC(=O)c4ccc(O)cc4O3)ccc2O1
ZINC35998548,FC(F)(F)Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1
ZINC36007124,C[NH+](CC(=O)N1CCN(CC(=O)NC(C)(C)C)CC1)Cc1cccc(Cl)c1Cl
ZINC36056872,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C(O)C(O)C(O)C(O)CO)c2cc1C
ZINC36105769,O=C(CNC(=O)c1ccc(Cl)cc1Cl)NCCN1CCOCC1
ZINC36139271,CCCN1CCN(S(=O)(=O)c2ccc3[nH]c(=O)ccc3c2)CC1
ZINC36147407,COc1ccc(C(CNC(=O)C(C)(C)C)c2c[nH]c3ccccc23)cc1
ZINC36212556,Cc1ccccc1C(=O)N1CCC(C(NC(=O)c2ccccc2)C(=O)NCc2ccccc2)CC1
ZINC36252036,CCC(C)NC(=O)C(C1CCCC1)N1CCN(C(=O)CC(C)(C)C)CC1
ZINC36252453,O=C(NC1CCCc2ccccc21)C(C1CCCC1)N1CCN(C(=O)C2CC2)CC1
ZINC36346447,CCC(=O)N1CCC(C(NC(=O)C(C)C)C(=O)NCC(C)C)CC1
ZINC36347038,CCN(CC)C(=O)C(NC(=O)CC(C)C)C1CCN(C(=O)C(C)C)CC1
ZINC36371194,CCC(CCC(C)C1CCC2=C3CCC4CC(O)CCC4(C)C3CCC21C)C(C)C
ZINC36371220,COC(=O)CC1CCC2C(CCC3(C)C(C(C)CCCC(C)C)CCC23)C1(C)CC(=O)OC
ZINC36371257,COC(=O)C(C)C1CCC2C3=CCC4(O)CC(OC(C)=O)CCC4(C)C3=CCC21C
ZINC36371933,CC(C)C(C)CCC(C)C1CCC2C3=CCC(CC(=O)[O-])C(C)(CC(=O)[O-])C3CCC21C
ZINC36372186,CC(CCC(=O)[O-])C1CCC(C2CCC3CCCCC3(C)C2C(=O)[O-])C1(C)C(=O)[O-]
ZINC36372188,COC(=O)CCC(C)C1CCC2C3CCC(C(=O)OC)C(C)(CCC(=O)OC)C3CC(=O)C12C
ZINC36378209,CC(=O)NC1C(OC2CC(C)CCC2C(C)C)OC(COC(C)=O)C(OC(C)=O)C1OC(C)=O
ZINC36408816,Cc1cccc(C)c1NC(=O)C(C)[NH+]1CCCC(C(=O)Nc2ccccc2)C1
ZINC36424850,CC1CCCCC1NC(=O)C1CC(=O)N(c2ccccc2Cl)C1
ZINC36464126,Nc1ccc(C(c2ccc(N)cc2)(c2ccc(N)cc2)c2ccc(N)cc2)cc1
ZINC36507483,OC(c1ccc(F)cc1)C(CCC(C[NH+]1CCCCCC1)C(O)c1ccc(F)cc1)C[NH+]1CCCCCC1
ZINC36520252,OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O
ZINC36612003,CC(CCC(=O)[O-])C1CCC2C3C(=O)CC(C(=O)[O-])C(C)(CCC(=O)[O-])C3CC(=O)C12C
ZINC36613775,CC(C)c1ccc(CCC(=O)Nc2sc3c(c2C(N)=O)CCC(C(C)(C)C)C3)cc1
ZINC36833341,Cc1cccc(C(=O)[O-])c1[N-]S(=O)(=O)c1cc(F)cc(F)c1
ZINC36834327,CCCC(=O)Nc1ccc(OCCOc2c(C)cccc2C)c(C(C)=O)c1
ZINC36966109,CCNC(=O)c1cc2c(-c3cc(OCC[NH+]4CCCC4)c(Cl)cc3Cl)nc(N)nc2s1
ZINC37052851,Nc1ccc(S(=O)(=O)[N-]c2nccs2)c(Br)c1
ZINC37053077,Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2Br)no1
ZINC37063996,Cc1cc(C)nc([N-]S(=O)(=O)c2c(Cl)cc(N)cc2Cl)n1
ZINC37176492,Cc1[nH]c2ccccc2c1C(=O)C[NH+](Cc1cccs1)C1CC1
ZINC37205300,CC(=O)Nc1ccc(NC(=O)C2CC(=O)N(C3CCCC(C)C3C)C2)cc1Cl
ZINC37245955,COC(=O)C(C)C1CCC2C3CCC(C(=O)[O-])C(C)(CC(=O)[O-])C3CC(OC(C)=O)C12C
ZINC37246021,CC1(C)OCC23C(CC(O)CC2(O)CCC2C3C(O)CC3(C)C(C4=CC(=O)OC4)CCC23O)O1
ZINC37406097,COc1ccc(S(=O)(=O)NC(C)C(=O)[O-])cc1Br
ZINC37520933,CC1C(=O)N(c2cccc3ccccc23)CCN1C(=O)C1CCC1
ZINC37573070,Cc1c(Cl)cccc1N1CCC(C(=O)Nc2ccccc2)C1=O
ZINC37625037,COC(=O)CCCCCCCCCCCCCCCCC(=O)OC
ZINC37866148,COc1ccc(C([NH3+])c2nccc3cc(OC)c(OC)cc23)cc1OC
ZINC38191482,CC[NH+](CC)CCOc1ccc(/C(=C\c2ccccc2)c2ccccc2)cc1
ZINC38253364,O=C(NC(c1ccccc1)C(NC(=O)C1CCC[NH2+]1)c1ccccc1)C1CCC[NH2+]1
ZINC38279846,COc1cc2ncnc(N3CCC(Oc4cnc5ccccc5n4)C3)c2cc1OC
ZINC38309313,CN(C)C(=O)NC1CCC(CC[NH+]2CCN(c3cccc(Cl)c3Cl)CC2)CC1
ZINC38339121,CCOC(=O)c1cc2c(=O)c3cc(C(C)C)ccc3oc2nc1N
ZINC38339125,CC(c1ncnc(Cl)c1F)C(O)(Cn1cnc(Cl)n1)c1ccc(F)cc1F
ZINC38342562,COc1cccc(CC2COC(=O)C2Cc2cccc(OC)c2)c1
ZINC38383536,COc1ccc2ccc(O)c(CN3CCN(c4ccccn4)CC3)c2c1
ZINC38410787,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O
ZINC38432529,CCCC[NH2+]CCCOc1ccc(C(=O)c2c(CCCC)oc3ccc([N-]S(C)(=O)=O)cc23)cc1
ZINC38468841,O=C1CCCN1CCOc1ccc(C2c3ccc(O)cc3CCC2c2ccccc2)cc1
ZINC38515090,CC(C)CC(CC(=O)[O-])C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)c1ccccc1
ZINC38543893,C=C(c1ccc(C(=O)OC)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
ZINC38582520,CC(C)[NH+]1CCC(CNC(=O)C2CC(=O)N(c3ccc(Cl)cc3)C2)CC1
ZINC38595287,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(OC(=O)CC[NH+](C)C)C1C(C)(C)CCC(O)C12C
ZINC38600102,O=C(COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl)OCc1ccccc1
ZINC38601544,O=S(=O)(NCO)c1cc2c(cc1Cl)NCNS2(=O)=O
ZINC38607739,COc1cc(OCC2C[NH2+]CCC2c2ccc(F)cc2)ccc1O
ZINC38611850,O=C([O-])C1[NH+]=C(c2ccccc2)c2cc(Cl)ccc2NC1(O)O
